"id_municipio","sigla_uf","ano","salario_medio"
"5219100","GO",2014,1234.73249407583
"5219100","GO",2016,1455.25912980421
"5219209","GO",2012,949.472544589774
"5219209","GO",2014,1255.00746666667
"5219209","GO",2016,1523.18296032553
"5219258","GO",2012,1208.61806345282
"5219258","GO",2014,1386.61834020232
"5219258","GO",2016,1783.04365895459
"5219308","GO",2012,1412.14822270337
"5219308","GO",2014,1834.48044517338
"5219308","GO",2016,1908.6265028026
"5219357","GO",2012,1053.56002012073
"5219357","GO",2014,1198.44286597938
"5219357","GO",2016,1447.42689516129
"5219407","GO",2012,1115.834408867
"5219407","GO",2014,1452.6821488178
"5219407","GO",2016,1682.08486666667
"5219456","GO",2012,1087.43133995037
"5219456","GO",2014,1349.10682254197
"5219456","GO",2016,1579.33325626204
"5219506","GO",2012,1065.85961111111
"5219506","GO",2014,1277.79093366093
"5219506","GO",2016,1453.64888888889
"5219605","GO",2012,1225.80006696429
"5219605","GO",2014,1347.46219148936
"5219605","GO",2016,1625.97494692144
"5219704","GO",2012,1051.88482007576
"5219704","GO",2014,1230.16911129568
"5219704","GO",2016,1514.59030995106
"5219712","GO",2012,1514.21992115637
"5219712","GO",2014,1809.09985637343
"5219712","GO",2016,2094.07533668975
"5219738","GO",2012,1715.29422799875
"5219738","GO",2014,2129.51455233973
"5219738","GO",2016,2801.22119528619
"5219753","GO",2012,1264.96104714415
"5219753","GO",2014,1555.50263513514
"5219753","GO",2016,1853.79431726907
"5219803","GO",2012,1391.19344669118
"5219803","GO",2014,1617.89075180226
"5219803","GO",2016,1769.43312366738
"5219902","GO",2012,1082.10952522255
"5219902","GO",2014,1237.78215071973
"5219902","GO",2016,1472.27436123348
"5220009","GO",2012,1111.64995255041
"5220009","GO",2014,1241.09035460993
"5220009","GO",2016,1608.10150395778
"5220058","GO",2012,1240.70390909091
"5220058","GO",2014,1385.56928571429
"5220058","GO",2016,1439.9480726257
"5220108","GO",2012,1200.47285673597
"5220108","GO",2014,1367.59946634807
"5220108","GO",2016,1657.9127065959
"5220157","GO",2012,1130.30406318083
"5220157","GO",2014,1414.3805313093
"5220157","GO",2016,1667.91973425197
"5220207","GO",2012,1293.26843922321
"5220207","GO",2014,1471.83618151747
"5220207","GO",2016,1740.32036850187
"5220264","GO",2012,996.267532934132
"5220264","GO",2014,1221.77393870601
"5220264","GO",2016,1521.86532100109
"5220280","GO",2012,1453.84514534884
"5220280","GO",2014,1683.86921995465
"5220280","GO",2016,1902.15795664207
"5220405","GO",2012,1510.81997118155
"5220405","GO",2014,1835.86584918858
"5220405","GO",2016,2084.19478931325
"5220454","GO",2012,1351.52395403547
"5220454","GO",2014,1558.47613333788
"5220454","GO",2016,1887.28014617913
"5220504","GO",2012,1384.54468099625
"5220504","GO",2014,1652.84329926541
"5220504","GO",2016,2024.73659758738
"5220603","GO",2012,1205.66771434773
"5220603","GO",2014,1425.76759576051
"5220603","GO",2016,1696.07786919392
"5220686","GO",2012,1128.93771257485
"5220686","GO",2014,1188.53427419355
"5220686","GO",2016,1396.31357548241
"5220702","GO",2012,995.009871382637
"5220702","GO",2014,1142.2699669967
"5220702","GO",2016,1376.66802345059
"5221007","GO",2012,871.573870481928
"5221007","GO",2014,1162.3186036036
"5221007","GO",2016,1225.02139428572
"5221080","GO",2012,1143.54592198582
"5221080","GO",2014,1204.80449275362
"5221080","GO",2016,1692.44234463277
"5221197","GO",2012,1091.72344847775
"5221197","GO",2014,1200.39697826087
"5221197","GO",2016,1610.02639766082
"5221304","GO",2012,1220.16756132756
"5221304","GO",2014,1278.20411851852
"5221304","GO",2016,1492.70190317195
"5221403","GO",2012,1194.65887572852
"5221403","GO",2014,1351.37490272209
"5221403","GO",2016,1605.92637417751
"5221452","GO",2012,1107.60807228916
"5221452","GO",2014,1326.92943019943
"5221452","GO",2016,1576.57697038724
"5221502","GO",2012,929.308294190359
"5221502","GO",2014,1137.02006165228
"5221502","GO",2016,1589.74440967283
"5221551","GO",2012,1661.19346892287
"5221551","GO",2014,1894.30266632808
"5221551","GO",2016,2182.15184808144
"5221577","GO",2012,1219.24503164557
"5221577","GO",2014,1442.90229050279
"5221577","GO",2016,1638.04873900293
"5221601","GO",2012,1156.45586648219
"5221601","GO",2014,1401.81792481203
"5221601","GO",2016,1629.83015119796
"5221700","GO",2012,1024.55289224953
"5221700","GO",2014,1328.84482789056
"5221700","GO",2016,1636.10882059801
"5221809","GO",2012,1997.11321392016
"5221809","GO",2014,2800.257535014
"5221809","GO",2016,3339.01787677725
"5221858","GO",2012,1270.81794089835
"5221858","GO",2014,1370.73347250144
"5221858","GO",2016,1635.89171557136
"5221908","GO",2012,1035.52935897436
"5221908","GO",2014,1170.40944199706
"5221908","GO",2016,1458.39894915254
"5222005","GO",2012,1079.63144678492
"5222005","GO",2014,1326.06721244131
"5222005","GO",2016,1703.51799734308
"5222054","GO",2012,1469.50504065041
"5222054","GO",2014,1755.69877949316
"5222054","GO",2016,2060.09102378802
"5222203","GO",2012,1213.22831506849
"5222203","GO",2014,1344.10924457035
"5222203","GO",2016,1561.0297569757
"5222302","GO",2012,1096.22318229716
"5222302","GO",2014,1653.77554953979
"5222302","GO",2016,1580.95678768745
"2100055","MA",2012,1133.39090118145
"2100055","MA",2014,1502.95514573327
"2100055","MA",2016,1666.88262211656
"2100105","MA",2012,1784.82933333333
"2100105","MA",2014,1391.69257281553
"2100105","MA",2016,1235.97804597701
"2100154","MA",2012,1038.656
"2100154","MA",2014,1046.4524857685
"2100154","MA",2016,1495.5301863354
"2100204","MA",2012,1661.25894640682
"2100204","MA",2014,2231.25902851109
"2100204","MA",2016,2821.53582405936
"2100303","MA",2012,1007.84582283314
"2100303","MA",2014,1165.17862032085
"2100303","MA",2016,1273.99142309331
"2100402","MA",2012,898.835882352941
"2100402","MA",2014,938.552607594936
"2100402","MA",2016,1407.41295138889
"2100436","MA",2012,871.30041218638
"2100436","MA",2014,1006.488321513
"2100436","MA",2016,1238.44571573604
"2100477","MA",2012,1478.53194103194
"2100477","MA",2014,1798.51445238095
"2100477","MA",2016,1357.5456043956
"2100501","MA",2012,1496.76586412396
"2100501","MA",2014,1472.77907470289
"2100501","MA",2016,1776.42613760751
"2100550","MA",2012,1192.18493975904
"2100550","MA",2014,1432.93945378151
"2100550","MA",2016,1503.726375
"2100600","MA",2012,837.671854077254
"2100600","MA",2014,976.374558248632
"2100600","MA",2016,1233.48481012658
"2100709","MA",2012,1123.9917535545
"2100709","MA",2014,1584.35012615643
"2100709","MA",2016,2091.15166473989
"2100808","MA",2012,736.131425454546
"2100808","MA",2014,931.086838440111
"2100808","MA",2016,1147.90363475177
"2100832","MA",2012,826.940498034076
"2100832","MA",2014,1196.3097972973
"2100832","MA",2016,1026.18200743494
"2100873","MA",2012,893.004484304933
"2100873","MA",2014,1145.99062256809
"2100873","MA",2016,1375.91834586466
"2100907","MA",2012,1059.99586261981
"2100907","MA",2014,1254.60700890519
"2100907","MA",2016,1476.25392058165
"2100956","MA",2012,1034.86339648173
"2100956","MA",2014,1289.40854855923
"2100956","MA",2016,1660.16306990881
"2101004","MA",2012,955.428248816767
"2101004","MA",2014,1246.88275907591
"2101004","MA",2016,1587.0673126615
"2101103","MA",2012,707.849915433403
"2101103","MA",2014,1139.55252566735
"2101103","MA",2016,1258.77292775665
"2101202","MA",2012,1025.66432618609
"2101202","MA",2014,1244.17685690654
"2101202","MA",2016,1502.89509716526
"2101251","MA",2012,2272.67414746543
"2101251","MA",2014,2031.79121625096
"2101251","MA",2016,1899.08302721088
"2101301","MA",2012,1113.41822580645
"2101301","MA",2014,1370.35113450292
"2101301","MA",2016,1741.3137181045
"2101350","MA",2012,928.329259259259
"2101350","MA",2014,1251.75901162791
"2101350","MA",2016,1418.090625
"2101400","MA",2012,1266.77042822425
"2101400","MA",2014,1452.11858511946
"2101400","MA",2016,1673.86823676208
"2101509","MA",2012,833.156646464646
"2101509","MA",2014,1105.94691864651
"2101509","MA",2016,1325.19389175258
"2101608","MA",2012,1025.91673978495
"2101608","MA",2014,1214.77806643162
"2101608","MA",2016,1196.14056444523
"2101707","MA",2012,1170.21758119658
"2101707","MA",2014,1230.58124923827
"2101707","MA",2016,1346.73755189255
"2101731","MA",2012,1055.34895131086
"2101731","MA",2014,1284.22708994709
"2101731","MA",2016,1594.07259259259
"2101772","MA",2012,929.867164179104
"2101772","MA",2014,1227.4004054054
"2101772","MA",2016,1517.36737804878
"2101806","MA",2012,765.282222222222
"2101806","MA",2014,984.494575757575
"2101806","MA",2016,1151.66391959799
"2101905","MA",2012,1130.04911111111
"2101905","MA",2014,1295.439125
"2101905","MA",2016,1497.6491
"2101939","MA",2012,1325.45282722513
"2101939","MA",2014,1394.43966666667
"2101939","MA",2016,1653.38264150943
"2101970","MA",2012,939.477484276729
"2101970","MA",2014,950.608321995466
"2101970","MA",2016,1048.8619955157
"2102002","MA",2012,888.324215827339
"2102002","MA",2014,1249.55422955975
"2102002","MA",2016,1746.02627705628
"2102036","MA",2012,949.462958333334
"2102036","MA",2014,1355.45381090487
"2102036","MA",2016,1537.98485132159
"2102077","MA",2012,918.786224899598
"2102077","MA",2014,1036.17901840491
"2102077","MA",2016,1343.96734756098
"2102101","MA",2012,1103.00497430627
"2102101","MA",2014,1305.74186467768
"2102101","MA",2016,1603.6504963339
"2102150","MA",2012,652.859411764706
"2102150","MA",2014,1167.93602803738
"2102150","MA",2016,1232.10368421053
"2102200","MA",2012,1233.76677134445
"2102200","MA",2014,1653.94931578947
"2102200","MA",2016,2084.65867112811
"2102309","MA",2012,744.337257559957
"2102309","MA",2014,940.481936758894
"2102309","MA",2016,1354.2274137931
"2102325","MA",2012,1141.10873065993
"2102325","MA",2014,1223.95862881508
"2102325","MA",2016,1601.87925384327
"2102358","MA",2012,836.213638344226
"2102358","MA",2014,1359.06881081081
"2102358","MA",2016,1704.87350272232
"2102374","MA",2012,725.005302013423
"2102374","MA",2014,1108.25
"2102374","MA",2016,1307.95010416667
"2102408","MA",2012,1150.86625
"2102408","MA",2014,1135.06011111111
"2102408","MA",2016,1323.26489913545
"2102507","MA",2012,963.919698113207
"2102507","MA",2014,1079.00108695652
"2102507","MA",2016,1318.82822128851
"2102556","MA",2012,1073.26346580738
"2102556","MA",2014,1384.65517755682
"2102556","MA",2016,1626.63815037593
"2102606","MA",2012,1158.64610759494
"2102606","MA",2014,1295.14799744898
"2102606","MA",2016,1602.797100894
"2102705","MA",2012,1290.88315375982
"2102705","MA",2014,1527.18966512702
"2102705","MA",2016,1727.50878980892
"2102754","MA",2012,987.553168604651
"2102754","MA",2014,1116.58977513228
"2102754","MA",2016,1400.27432855281
"2102804","MA",2012,1106.9930940067
"2102804","MA",2014,1566.34521454736
"2102804","MA",2016,1547.28942228336
"2102903","MA",2012,1095.94101282917
"2102903","MA",2014,849.977128712872
"2102903","MA",2016,1527.85375146542
"2103000","MA",2012,1025.31139483092
"2103000","MA",2014,1186.51687540453
"2103000","MA",2016,1424.89747853514
"2103109","MA",2012,794.813433962264
"2103109","MA",2014,1036.80319148936
"2103109","MA",2016,1382.8054054054
"2103125","MA",2012,1037.345
"2103125","MA",2014,1630.02982608696
"2103125","MA",2016,1829.676
"2103158","MA",2012,864.838469945355
"2103158","MA",2014,1070.0055443038
"2103158","MA",2016,1335.68854545455
"2103174","MA",2012,1139.41589506173
"2103174","MA",2014,1002.16772222222
"2103174","MA",2016,1050.70142053446
"2103208","MA",2012,1169.86924323294
"2103208","MA",2014,1351.19814320163
"2103208","MA",2016,1708.07956340544
"2103257","MA",2012,960.15984996249
"2103257","MA",2014,1402.16815841584
"2103257","MA",2016,1730.570544157
"2103307","MA",2012,1075.30808132764
"2103307","MA",2014,1254.48168592919
"2103307","MA",2016,1536.45016668218
"2103406","MA",2012,1185.55194999188
"2103406","MA",2014,1303.47755502063
"2103406","MA",2016,1381.62425897921
"2103505","MA",2012,1013.81369481022
"2103505","MA",2014,1124.3121189146
"2103505","MA",2016,1384.61708475865
"2103554","MA",2012,1079.19424632353
"2103554","MA",2014,1231.74758099352
"2103554","MA",2016,1196.95045602606
"2103604","MA",2012,835.599674883886
"2103604","MA",2014,1207.26735493594
"2103604","MA",2016,1444.47933203451
"2103703","MA",2012,1308.49936737805
"2103703","MA",2014,1520.0366562986
"2103703","MA",2016,1629.01081027668
"2103752","MA",2012,953.248565815323
"2103752","MA",2014,1335.77451983899
"2103752","MA",2016,1777.40726995734
"2103802","MA",2012,995.666179721288
"2103802","MA",2014,1127.35831055901
"2103802","MA",2016,1271.98722755505
"2103901","MA",2012,1241.94430041152
"2103901","MA",2014,1392.54029821073
"2103901","MA",2016,1700.99715767635
"2104008","MA",2012,1028.50208187135
"2104008","MA",2014,1118.51607673267
"2104008","MA",2016,1339.00957589286
"2104057","MA",2012,1596.33758367587
"2104057","MA",2014,1461.3610295082
"2104057","MA",2016,1640.5703053783
"2104073","MA",2012,1196.00364705882
"2104073","MA",2014,1581.01101616628
"2104073","MA",2016,1696.82097222222
"2104081","MA",2012,1059.38640350877
"2104081","MA",2014,1166.97136645963
"2104081","MA",2016,1215.25447916667
"2104099","MA",2012,740.358520179372
"2104099","MA",2014,1158.16486704271
"2104099","MA",2016,1583.93168373151
"2104107","MA",2012,802.360492788461
"2104107","MA",2014,1085.23272829763
"2104107","MA",2016,1355.9007079646
"2104206","MA",2012,910.638524590164
"2104206","MA",2014,1473.40424137931
"2104206","MA",2016,1897.92774074074
"2104305","MA",2012,2238.68429817606
"2104305","MA",2014,2297.57323401163
"2104305","MA",2016,2408.79004601227
"2104404","MA",2012,1266.77298507463
"2104404","MA",2014,1336.05020869565
"2104404","MA",2016,1799.45009966777
"2104503","MA",2012,1018.62240384615
"2104503","MA",2014,1155.81529953917
"2104503","MA",2016,1229.43363157895
"2104552","MA",2012,954.337647696477
"2104552","MA",2014,1075.13213571429
"2104552","MA",2016,1418.21699474438
"2104602","MA",2012,1117.37530534351
"2104602","MA",2014,1377.34217532467
"2104602","MA",2016,1685.12238421955
"2104628","MA",2012,996.750916666667
"2104628","MA",2014,1176.44242339833
"2104628","MA",2016,1102.34454545455
"2104651","MA",2012,884.678678414097
"2104651","MA",2014,1175.09963636364
"2104651","MA",2016,1500.00481981982
"2104677","MA",2012,1118.59723495702
"2104677","MA",2014,1495.34734811166
"2104677","MA",2016,1748.5812077597
"2104701","MA",2012,1189.18787330317
"2104701","MA",2014,1372.70493775934
"2104701","MA",2016,1708.69692883895
"2104800","MA",2012,871.496488774055
"2104800","MA",2014,1277.60257722191
"2104800","MA",2016,1535.78256716058
"2104909","MA",2012,881.261615819208
"2104909","MA",2014,1191.73095833333
"2104909","MA",2016,1233.07823529412
"2105005","MA",2012,1142.18626190476
"2105005","MA",2014,1150.19162590879
"2105005","MA",2016,1484.44296153846
"2105104","MA",2012,1247.15661174047
"2105104","MA",2014,1575.46710459184
"2105104","MA",2016,1757.05042723632
"2105153","MA",2012,1058.9284125
"2105153","MA",2014,1187.17952830189
"2105153","MA",2016,1280.9321639785
"2105203","MA",2012,1314.18066820277
"2105203","MA",2014,1344.13278810409
"2105203","MA",2016,1681.02414253897
"2105302","MA",2012,1161.64893530288
"2105302","MA",2014,1370.20599216205
"2105302","MA",2016,1562.01117685105
"2105351","MA",2012,940.305906432748
"2105351","MA",2014,1144.64590425532
"2105351","MA",2016,1584.55670212766
"2105401","MA",2012,1046.97773974715
"2105401","MA",2014,1285.15222309712
"2105401","MA",2016,1556.67384110584
"2105427","MA",2012,1144.68424059452
"2105427","MA",2014,1291.43147731398
"2105427","MA",2016,1565.86806203931
"2105450","MA",2012,984.012837837838
"2105450","MA",2014,1206.45694444444
"2105450","MA",2016,1462.53883838384
"2105476","MA",2012,754.182019230769
"2105476","MA",2014,848.376282051282
"2105476","MA",2016,1063.64504970179
"2105500","MA",2012,897.403261780106
"2105500","MA",2014,1020.64757660167
"2105500","MA",2016,1405.78198365123
"2105609","MA",2012,1128.82235521236
"2105609","MA",2014,1136.00545275591
"2105609","MA",2016,1178.2925
"2105658","MA",2012,898.248342857143
"2105658","MA",2014,953.691934604904
"2105658","MA",2016,1220.55180246913
"2105708","MA",2012,980.940637530073
"2105708","MA",2014,1162.00360277136
"2105708","MA",2016,1463.23236046925
"2105807","MA",2012,1024.19459459459
"2105807","MA",2014,1240.56737951807
"2105807","MA",2016,1175.32479452055
"2105906","MA",2012,1005.25511777302
"2105906","MA",2014,1133.64831478537
"2105906","MA",2016,1166.93547826087
"2105922","MA",2012,886.688260869565
"2105922","MA",2014,1328.91791327913
"2105922","MA",2016,1572.24641203704
"2105948","MA",2012,715.698811881188
"2105948","MA",2014,830.832106430155
"2105948","MA",2016,1023.0840862423
"2105963","MA",2012,1037.45960122699
"2105963","MA",2014,1499.71226744186
"2105963","MA",2016,1817.77250728863
"2105989","MA",2012,713.277445482866
"2105989","MA",2014,1021.75301948052
"2105989","MA",2016,1157.44562913907
"2106003","MA",2012,1080.27360347323
"2106003","MA",2014,1252.92723910172
"2106003","MA",2016,1432.04917252147
"2106102","MA",2012,1172.54192632387
"2106102","MA",2014,1489.14105642257
"2106102","MA",2016,1895.6477471419
"2106201","MA",2012,903.770769230769
"2106201","MA",2014,926.717123287671
"2106201","MA",2016,1384.78
"2106300","MA",2012,883.201887417219
"2106300","MA",2014,981.029785031849
"2106300","MA",2016,1352.28719885277
"2106326","MA",2012,904.993974358975
"2106326","MA",2014,1286.39704081633
"2106326","MA",2016,1507.9275646744
"2106359","MA",2012,1379.8603960396
"2106359","MA",2014,1730.13982035928
"2106359","MA",2016,2337.8572
"2106375","MA",2012,574.572855329949
"2106375","MA",2014,1008.39168493151
"2106375","MA",2016,1322.25863319386
"2106409","MA",2012,896.951949963209
"2106409","MA",2014,1191.73775985663
"2106409","MA",2016,1600.97328227571
"2106508","MA",2012,824.108432026689
"2106508","MA",2014,991.372068965518
"2106508","MA",2016,1281.57927412468
"2106607","MA",2012,956.884683235867
"2106607","MA",2014,1209.60525205761
"2106607","MA",2016,1496.17531203195
"2106631","MA",2012,1234.979375
"2106631","MA",2014,1439.83880239521
"2106631","MA",2016,1860.75433615819
"2106672","MA",2012,877.801137931035
"2106672","MA",2014,1056.61241791045
"2106672","MA",2016,1248.52449275362
"2106706","MA",2012,691.945206349206
"2106706","MA",2014,1047.56074224021
"2106706","MA",2016,989.754629834254
"2106755","MA",2012,1142.62197219809
"2106755","MA",2014,1377.16951253482
"2106755","MA",2016,2419.57646980756
"2106805","MA",2012,777.997393617021
"2106805","MA",2014,863.897158590309
"2106805","MA",2016,1411.97022164276
"2106904","MA",2012,669.697320099257
"2106904","MA",2014,759.835118858954
"2106904","MA",2016,1582.68626160338
"2107001","MA",2012,775.011703406814
"2107001","MA",2014,1069.83183066361
"2107001","MA",2016,1213.27896788991
"2107100","MA",2012,1185.05133136095
"2107100","MA",2014,1329.27451954398
"2107100","MA",2016,1614.70559216385
"2107209","MA",2012,1236.42780058651
"2107209","MA",2014,1530.53720779221
"2107209","MA",2016,2112.15743283582
"2107258","MA",2012,1130.30580838323
"2107258","MA",2014,1142.68463126843
"2107258","MA",2016,1298.44523943662
"2107308","MA",2012,1018.42396039604
"2107308","MA",2014,1381.83958762887
"2107308","MA",2016,1191.49876254181
"2107357","MA",2012,1012.2145631068
"2107357","MA",2014,1513.8953030303
"2107357","MA",2016,1571.2476056338
"2107407","MA",2012,708.813940677965
"2107407","MA",2014,844.772216216216
"2107407","MA",2016,982.438497816595
"2107456","MA",2012,917.125416666667
"2107456","MA",2014,1050.08993220339
"2107456","MA",2016,1285.53071428571
"2107506","MA",2012,1224.22261486965
"2107506","MA",2014,1250.57065742231
"2107506","MA",2016,1481.59878550036
"2107605","MA",2012,847.347549668874
"2107605","MA",2014,866.517768115942
"2107605","MA",2016,1064.98877721943
"2107704","MA",2012,876.60384449244
"2107704","MA",2014,1181.04021052632
"2107704","MA",2016,1483.43378351539
"2107803","MA",2012,848.553968726731
"2107803","MA",2014,1199.67742030048
"2107803","MA",2016,1385.13598436919
"2107902","MA",2012,747.280212053572
"2107902","MA",2014,991.889780058651
"2107902","MA",2016,1232.49690909091
"2108009","MA",2012,757.592078651685
"2108009","MA",2014,1040.77070934256
"2108009","MA",2016,1562.55095030514
"2108058","MA",2012,1180.70020454546
"2108058","MA",2014,1271.59924528302
"2108058","MA",2016,1927.23735588009
"2108108","MA",2012,1260.64386754967
"2108108","MA",2014,1388.70923340961
"2108108","MA",2016,1747.58855967078
"2108207","MA",2012,1013.99370214472
"2108207","MA",2014,1152.28992409181
"2108207","MA",2016,1409.56077490775
"2108256","MA",2012,1062.51393509128
"2108256","MA",2014,1331.5459965338
"2108256","MA",2016,1759.49428571429
"2108306","MA",2012,1066.96959971408
"2108306","MA",2014,1266.16953525641
"2108306","MA",2016,1342.3158072407
"2108405","MA",2012,1001.61666666667
"2108405","MA",2014,1275.04936739659
"2108405","MA",2016,1425.93177248677
"2108454","MA",2012,1224.62468415938
"2108454","MA",2014,1433.53467264574
"2108454","MA",2016,1656.09417435038
"2108504","MA",2012,866.928615664846
"2108504","MA",2014,1207.77731378026
"2108504","MA",2016,1521.10377057357
"2108603","MA",2012,1148.93629622677
"2108603","MA",2014,1260.30897288136
"2108603","MA",2016,1616.17849429244
"2108702","MA",2012,843.407303370788
"2108702","MA",2014,1081.44523422861
"2108702","MA",2016,1201.49582714382
"2108801","MA",2012,845.058649289099
"2108801","MA",2014,1384.70492091388
"2108801","MA",2016,1680.76284109149
"2108900","MA",2012,1221.97025842697
"2108900","MA",2014,1462.47771213749
"2108900","MA",2016,2115.93722029988
"2109007","MA",2012,1222.17362505553
"2109007","MA",2014,1311.67857472325
"2109007","MA",2016,1669.17168756027
"2109056","MA",2012,840.9766
"2109056","MA",2014,1172.67282608696
"2109056","MA",2016,1378.45542635659
"2109106","MA",2012,1200.56763222632
"2109106","MA",2014,1361.66538699053
"2109106","MA",2016,1890.31267289007
"2109205","MA",2012,1135.14170168067
"2109205","MA",2014,1424.43457556936
"2109205","MA",2016,1312.8582173913
"2109239","MA",2012,739.133178807947
"2109239","MA",2014,940.327984644914
"2109239","MA",2016,1129.61589456869
"2109270","MA",2012,2499.95666666667
"2109270","MA",2014,1385.36545454545
"2109270","MA",2016,1652.98511583012
"2109304","MA",2012,1075.92712195122
"2109304","MA",2014,1425.08644341801
"2109304","MA",2016,1748.88630681818
"2109403","MA",2012,678.176153846154
"2109403","MA",2014,806.853611111111
"2109403","MA",2016,922.839929577464
"2109452","MA",2012,1019.96838642298
"2109452","MA",2014,1153.49449482328
"2109452","MA",2016,1489.52919647004
"2109502","MA",2012,1172.2778814554
"2109502","MA",2014,1336.78882141019
"2109502","MA",2016,1602.54483477377
"2109551","MA",2012,883.214705882353
"2109551","MA",2014,1281.44272340426
"2109551","MA",2016,1558.02998601399
"2109601","MA",2012,1138.8553283369
"2109601","MA",2014,1319.29191981496
"2109601","MA",2016,1461.42264659768
"2109700","MA",2012,1473.49956931359
"2109700","MA",2014,1595.11663194444
"2109700","MA",2016,1983.04126002291
"2109759","MA",2012,1320.92225
"2109759","MA",2014,1628.02630841121
"2109759","MA",2016,1948.79208661417
"2109809","MA",2012,1107.91533927347
"2109809","MA",2014,1305.1654025974
"2109809","MA",2016,1754.1033310947
"2109908","MA",2012,957.509369785998
"2109908","MA",2014,1245.48173076923
"2109908","MA",2016,1711.791888029
"2110005","MA",2012,1299.5814583811
"2110005","MA",2014,1456.02932604273
"2110005","MA",2016,1750.9062537092
"2110039","MA",2012,975.402422907489
"2110039","MA",2014,1037.82651109057
"2110039","MA",2016,1297.33480706344
"2110104","MA",2012,788.600425531915
"2110104","MA",2014,1060.78573170732
"2110104","MA",2016,1238.5206424581
"2110203","MA",2012,746.512032301481
"2110203","MA",2014,1097.93290963855
"2110203","MA",2016,1318.6406930126
"2110237","MA",2012,1335.13864035088
"2110237","MA",2014,1280.22096244131
"2110237","MA",2016,3421.99939759036
"2110278","MA",2012,1157.97910096819
"2110278","MA",2014,929.570711382114
"2110278","MA",2016,1783.45609615385
"2110302","MA",2012,2227.12823250296
"2110302","MA",2014,2958.09839717742
"2110302","MA",2016,5292.01001834862
"2110401","MA",2012,938.267903225807
"2110401","MA",2014,1427.13508
"2110401","MA",2016,1705.5587394958
"2110500","MA",2012,976.721010830324
"2110500","MA",2014,1209.42607954546
"2110500","MA",2016,1364.59199833472
"2110609","MA",2012,932.119084406293
"2110609","MA",2014,1136.57700074239
"2110609","MA",2016,1228.65301098901
"2110658","MA",2012,870.111147058823
"2110658","MA",2014,1125.49959435626
"2110658","MA",2016,1387.09530651341
"2110708","MA",2012,1151.48332863188
"2110708","MA",2014,1304.27083223249
"2110708","MA",2016,1546.6081042059
"2110807","MA",2012,881.565515695066
"2110807","MA",2014,1153.6810367893
"2110807","MA",2016,1310.2495508982
"2110856","MA",2012,1092.02536637931
"2110856","MA",2014,1513.24368224299
"2110856","MA",2016,1215.48214689266
"2110906","MA",2012,945.653665480427
"2110906","MA",2014,1317.74498141264
"2110906","MA",2016,1589.5550729927
"2111003","MA",2012,1522.66339622641
"2111003","MA",2014,1654.37363445378
"2111003","MA",2016,1942.21970588235
"2111029","MA",2012,924.19899122807
"2111029","MA",2014,1514.88093495935
"2111029","MA",2016,1769.09101960784
"2111052","MA",2012,817.595726375176
"2111052","MA",2014,1174.20504065041
"2111052","MA",2016,1349.26992105263
"2111078","MA",2012,1015.93794444444
"2111078","MA",2014,1157.84598944591
"2111078","MA",2016,1577.82655701754
"2111102","MA",2012,1041.36143149284
"2111102","MA",2014,1307.26510936133
"2111102","MA",2016,1471.72927873779
"2111201","MA",2012,1159.09978848963
"2111201","MA",2014,1299.74849299911
"2111201","MA",2016,1526.82064292171
"2111250","MA",2012,648.874600938967
"2111250","MA",2014,1435.95780392157
"2111250","MA",2016,1089.3928
"2111300","MA",2012,1728.40494322639
"2111300","MA",2014,2040.29132833466
"2111300","MA",2016,2501.73249249284
"2111409","MA",2012,848.169893992933
"2111409","MA",2014,930.60798245614
"2111409","MA",2016,1126.67505275498
"2111508","MA",2012,981.436003134794
"2111508","MA",2014,1289.80997555012
"2111508","MA",2016,1570.59219874101
"2111532","MA",2012,1492.15663326653
"2111532","MA",2014,1244.35093150685
"2111532","MA",2016,1231.28586956522
"2111573","MA",2012,1170.28371014493
"2111573","MA",2014,1197.86537837838
"2111573","MA",2016,1390.36451871658
"2111607","MA",2012,1321.48844847775
"2111607","MA",2014,1585.26247251818
"2111607","MA",2016,1691.41891041771
"2111631","MA",2012,946.983363363364
"2111631","MA",2014,1181.5816194332
"2111631","MA",2016,1219.23768060836
"2111672","MA",2012,794.0625
"2111672","MA",2014,1594.89771428571
"2111672","MA",2016,1441.55
"2111706","MA",2012,1066.49235955056
"2111706","MA",2014,1281.67241252302
"2111706","MA",2016,1487.1859223301
"2111722","MA",2012,849.320133333333
"2111722","MA",2014,1028.74755600815
"2111722","MA",2016,1203.62633401222
"2111748","MA",2012,1031.50429184549
"2111748","MA",2014,1104.54197580645
"2111748","MA",2016,1325.97320833333
"2111763","MA",2012,1073.89147058824
"2111763","MA",2014,1354.03845513413
"2111763","MA",2016,1522.28388942774
"2111789","MA",2012,990.448281690141
"2111789","MA",2014,1171.29461267606
"2111789","MA",2016,1645.72254612546
"2111805","MA",2012,964.705126404495
"2111805","MA",2014,1497.85158403869
"2111805","MA",2016,1474.86296340732
"2111904","MA",2012,834.937457212713
"2111904","MA",2014,1009.50066997519
"2111904","MA",2016,1191.54559912854
"2111953","MA",2012,769.920955414012
"2111953","MA",2014,833.940049261083
"2111953","MA",2016,1340.87011857707
"2112001","MA",2012,1194.7674376947
"2112001","MA",2014,1400.48914670658
"2112001","MA",2016,1777.19037810587
"2112100","MA",2012,770.49823630137
